,Alveolar epithelial cells (Lung),B Cell,Endothelial Cell,Erythrocytes,Mast Cell,Mesenchymal Stem Cell,Myeloid Cell,Myoblast,Non-malignant mesenchymal/stromal population,Osteoblast (non malignant),Osteoblast_subcluster_0,Osteoblast_subcluster_1,Osteoblast_subcluster_2,Osteoblast_subcluster_3,Osteoblast_subcluster_4,Osteoblast_subcluster_5,Osteoclast,Plasma Cell,Plasmacytoid dendritic cells (pDCs),T/NK Cell
12154,1.4908433,0.0048100175,0.029907843,0.0115759475,0.0005870201,0.08055907,0.0039303442,0.016282614,0.02079807,0.0066882204,0.042821564,0.064725384,0.04568756,0.03130169,0.05723629,0.055006854,0.042411026,0.0004543192,0.0048024734,0.011077357
12156,0.8292858,0.0142916525,0.03271518,0.009084685,0.0042898958,0.040502083,0.026047094,0.039102264,0.023016637,0.023489814,0.08518057,0.14839159,0.09374155,0.051731545,0.087597996,0.10316178,0.03222222,0.019463537,0.017370952,0.010583126
12158,1.6061872,3.7454572,4.030602,2.074897,2.4481382,6.102739,2.6726906,6.3500657,3.0861084,2.4639947,11.462412,14.718429,20.95565,8.70642,11.488417,27.452826,15.5377035,2.7499123,3.8371224,2.2765331
12159,0.17009938,0.059642196,0.1734473,0.036755938,0.069879025,0.28917986,0.0800687,0.29378057,0.12916096,0.075923115,0.45791668,0.7366407,0.5847031,0.37776023,0.4347952,0.9232617,0.5862869,0.06456223,0.102556504,0.062524244
12160,0.036574267,0.0029410054,0.021545269,0.016375192,0.0030647411,0.01980821,0.039469928,0.013758552,0.019648306,0.013324473,0.07470557,0.17443825,0.08626913,0.039353896,0.118645445,0.16585325,0.10198144,0.006230347,0.0016418067,0.0024890201
12162,0.06987155,0.001065892,0.081993565,0.0050635757,0.011362835,0.06880471,0.04212838,0.037203796,0.049971618,0.032965567,0.10151278,0.19908467,0.17597681,0.045697387,0.115869634,0.24191174,0.11428038,0.10559635,0.13534783,0.00043539755
12165,0.015140626,0.010236141,0.037840255,0.014663287,0.016183311,0.034038883,0.035169676,0.012667466,0.012574919,0.009624859,0.0479583,0.06460221,0.0617912,0.04182346,0.045070592,0.078422256,0.11310524,0.009714795,0.039041717,0.0054983026
12166,0.04973087,0.011862394,0.025704611,0.22634664,0.008516454,0.061728626,0.019314377,0.061379828,0.038748782,0.022213953,0.15275979,0.22060657,0.18782765,0.12857011,0.1576058,0.28796458,0.19372863,0.04109577,0.023576593,0.004645871
12167,0.0685208,0.06832483,0.10127276,0.03620246,0.037480887,0.09946615,0.07944047,0.120569244,0.07377481,0.038206067,0.18635929,1.1812592,0.26799044,0.09672252,0.26364684,0.65189034,0.27560267,0.046169814,0.0710013,0.040273197
12168,0.09421722,0.010988205,0.06761512,0.0083015,0.0164597,0.07384395,0.04560463,0.023556381,0.042846512,0.0332623,0.16484526,0.22967099,0.14673895,0.14007734,0.15856451,0.29058903,0.15957543,0.053997625,0.023159731,0.0041540423
12169,0.011120104,0.0042042076,0.019191489,0.0077565233,0.006690975,0.009842276,0.037198365,0.018764928,0.011935988,0.010667477,0.022191918,0.030642925,0.026681062,0.01231708,0.041662447,0.061164316,0.05969094,0.010124638,0.0023573372,0.0010155817
12170,0.029428473,0.00914402,0.023704536,0.013257103,0.005487028,0.015356897,0.010156874,0.032162283,0.01436705,0.015519359,0.04590065,0.06433642,0.059051055,0.023468273,0.04857952,0.09767832,0.038305625,0.015550679,0.011988287,0.004305828
12173,0.014831829,0.0072772983,0.087437615,0.005503962,0.0007985265,0.02467367,0.054510575,0.011704777,0.018689929,0.015613378,0.047827445,0.11368474,0.05711045,0.01930947,0.073886834,0.075332336,0.07944266,0.0011609788,0.013664867,0.006341597
12174,0.0060385554,0.0010436208,1.1794076,0.0054697227,0.00049520715,0.0132699935,0.0012424072,0.16969678,0.25104535,0.025661776,0.10093881,0.17812225,0.05872118,0.026904406,0.07282791,0.3148261,0.006006437,0.0023028257,0.005598601,0.0064800605
12175,0.021255996,0.0048444006,0.028564168,0.017010044,0.0038673135,0.035094313,0.019652087,0.032623008,0.032777857,0.02029788,0.079882294,0.40642312,0.08262036,0.08136736,0.09800419,0.16188419,0.05829378,0.005476568,0.011428096,0.0019583646
12179,0.016551664,0.0043074144,1.2622602,0.01580651,0.0007578567,7.11047,0.003717063,0.1466942,1.7823066,0.3333128,1.1578712,0.955974,0.13326666,2.1973882,1.1742754,0.008510309,0.0099652,0.006211366,0.0048341583,0.0013787464
12184,0.049330294,0.00054001674,0.4006689,0.0095305955,0.06157174,0.88254535,0.023331566,0.0068336297,0.11377969,0.06776032,0.34990442,0.49035764,0.63279825,0.22813092,0.36193457,0.5927772,0.5658402,0.03515756,0.0047311173,0.0012716833
12185,0.13822743,0.0006482747,0.032640874,0.010675297,0.0024628774,0.06765884,0.0009584035,0.14133225,0.03441621,0.032929495,0.10201939,0.1352152,0.12844704,0.08863754,0.110537454,0.19645734,0.027053637,0.0019298611,0.012565016,0.0012613114
12186,10.574374,0.0007233909,0.46011677,0.015255679,0.034579203,0.157554,0.031628147,0.41088668,0.0945244,0.056029487,0.17284389,0.25424936,0.15752877,0.09869801,0.19349444,0.21323055,0.11357547,0.003083121,0.0031810198,0.003747995
12187,0.002705905,0.0006020575,0.0017249892,0.004187636,0.0011976329,0.0008852231,4.036574e-05,0.0078025777,0.0018516339,0.0018088623,0.006867263,0.008942114,0.011791429,0.0059337704,0.005520527,0.0069370423,0.00038971417,0.0010284265,0.0013346233,7.458462e-05
12188,0.097252496,0.0021141318,0.024361873,0.015210402,0.0011175005,0.03117273,0.010355093,0.022713747,0.010226836,0.007364266,0.026375597,0.03062438,0.028941153,0.023592701,0.02048741,0.02470423,0.01045506,0.029994579,0.004479611,0.00089604466
12191,0.20578748,0.025430888,0.021646813,0.011376835,0.008937394,0.10041757,0.015521942,0.054465458,0.016424894,0.0029626463,0.092003,0.14269575,0.08423119,0.085292496,0.11483923,0.18602535,0.06860319,0.0054021385,0.064179316,0.026106836
12192,0.2341922,0.04416313,0.004262176,0.010553879,0.0041398555,0.0041767787,0.14378224,0.020764636,0.0031446018,0.003479055,0.0015445033,0.0032911757,0.005446976,0.00479795,0.079003,0.005688693,0.09039206,0.002065556,0.08551747,0.052394222
12195,0.015805189,0.0005002665,0.011167661,0.0053357333,0.0037097551,0.0035456007,0.04552565,0.011468301,0.0015620567,0.0016248403,0.0048007607,0.012354804,0.0028689704,0.003826466,0.024503957,0.021188129,0.0064102034,0.00043518588,0.013971284,0.0058102817
12196,0.004523789,0.00083350204,0.0005843845,0.0050721187,0.0010897684,0.001432132,0.019112494,0.0070010484,0.00029788248,0.0006591894,0.008090734,0.0033492877,0.0016542783,0.0014426218,0.031130118,0.0054050274,0.017479494,0.0020772603,0.0019221845,0.059925087
12199,0.880542,0.40184608,1.297858,0.45271116,0.3767114,1.7785102,1.2216102,3.8028219,0.81104475,0.4422745,3.6473036,7.4695764,4.2841363,2.8558195,3.7042994,7.8182993,6.540157,0.37392247,0.5966181,0.42576873
12200,0.009045339,0.0007402894,0.002044561,0.005979853,0.00037821408,0.33786097,0.0014553326,0.01949968,0.1811131,0.13965052,0.63521105,0.71354973,0.3814015,0.46401292,0.615982,0.6177027,0.016562052,0.00631558,0.0014403822,0.0016582427
12201,0.0069239396,0.0007748046,0.0076009645,0.0043984633,0.0007221339,0.00222158,0.01585738,0.05160193,0.011526253,0.012933606,0.048843037,0.05462112,0.03860893,0.033346035,0.07616902,0.10819696,0.019628083,0.0009020811,0.10910667,0.0057100076
12202,0.0030710304,0.00041028747,0.024407273,0.0053448062,0.00035691747,0.00037926325,0.000113721115,0.57657796,0.0006001961,0.00068654044,0.0034753927,0.0022126893,0.0037430555,0.0033034454,0.0061227074,0.017741332,0.036148082,0.0005150977,0.0025323792,7.044909e-05
12204,0.17312202,0.0013554244,0.018072858,0.004137543,1.0867304,0.055308077,0.01952782,0.01775838,0.009304743,0.006539282,0.02730443,0.02341539,0.016627,0.027877461,0.034892775,0.04068942,0.17602377,0.011604764,0.0029426909,0.0015195549
12206,0.0029261336,0.00060447113,0.00032619695,0.0075147953,0.00047822314,0.0021694647,0.00025104376,0.005553262,0.08134573,0.1176358,0.45125535,0.94325715,1.1061572,0.12873545,0.5940554,2.221014,0.00012727494,0.00050344045,0.0019522874,4.32849e-05
12207,0.09384693,0.051187214,0.12702405,0.02587125,0.058935333,0.17900349,0.11268963,0.115218796,0.08841927,0.08623781,0.29048362,0.4333767,0.31611174,0.19880596,0.29036263,0.51371545,0.30552933,0.05006724,0.11184341,0.039609857
12208,0.88434947,0.001497277,0.03466406,0.004541209,0.005345391,0.053697515,0.009407536,0.025966642,0.020758571,0.01242083,0.055160817,0.056856163,0.042344257,0.06577755,0.043306667,0.055666506,0.04913789,0.0040896335,0.002445547,0.0005489611
12209,0.2256355,0.0015499333,0.02046182,0.014219731,0.0037402336,0.038162,0.009481041,0.013378792,0.02212074,0.01945891,0.04998849,0.19689347,0.060605828,0.07331276,0.061352406,0.13839091,0.032678176,0.0006315383,0.0038957598,0.0020653624
12210,0.25515273,0.0028435641,0.13058749,0.005424153,0.0049837553,0.002618223,0.017799756,0.009033256,0.019244963,0.012075439,0.041038975,0.3720654,0.0359992,0.01720183,0.087657474,0.2838032,0.026745299,0.00046600553,0.0016971889,0.00023202194
12212,0.16318083,0.0006378612,1.7307649,0.0060994495,0.0006234442,0.004015892,0.0006670151,0.022199415,0.04498477,0.0035022255,0.0062584523,0.0097988,0.0071114167,0.0054780026,0.016254138,0.014238158,0.0028414638,0.0015264897,0.0036713835,0.00042186916
12214,0.032002658,0.0030347558,0.03341527,0.003989266,0.0025718575,0.035094578,0.009063647,0.026995746,0.02044206,0.019006982,0.059324007,0.08261492,0.058824047,0.031058874,0.060856637,0.11087139,0.016943088,0.0059412615,0.003144076,0.0034737424
12216,0.20234637,0.00087752106,0.029264802,0.006297582,0.004735408,0.06865426,0.014538995,0.015685208,0.011134996,0.0066193766,0.033633936,0.030367559,0.016058188,0.06303105,0.039986853,0.036293004,0.010247181,0.0006976659,0.0069323555,0.0005247053
12217,0.0035080407,0.00038394364,0.6644448,0.0041088136,0.00045429778,0.003689408,0.001025387,0.0077612335,0.0010131353,0.0011276159,0.00062103913,0.00066132296,0.001174402,0.0016840701,0.004384704,0.0037775624,0.0010190431,0.0003124885,0.0015290715,0.00021164535
12218,0.0072856382,0.0036066063,0.0055116173,0.014174784,0.0017969849,0.0060939547,0.005761416,0.040359803,0.00833556,0.0072771353,0.031052731,0.13443516,0.03665031,0.015007469,0.047294,0.07109434,0.008619385,0.001587396,0.00394819,0.001561642
12219,0.0030020461,0.0019050019,0.0020050898,0.004626476,0.0006052796,0.0011640196,0.064689495,0.0057700765,0.00046948242,0.000883208,0.0010246699,0.0019600778,0.0010719629,0.0019003531,0.018982468,0.0028192373,0.81662315,0.0009128566,0.0030777212,0.00031533424
12220,0.07642075,0.018564094,0.072030656,0.012498379,0.034966186,0.1349722,0.06336512,0.19134851,0.05211108,0.037701,0.19936332,0.24797441,0.20500983,0.17600782,0.23353675,0.3551721,0.19051868,0.042576283,0.037224326,0.013592553
12221,0.0038796426,0.00040006952,0.0004424289,0.008689722,0.0004410475,0.008178027,3.870859e-05,0.16002597,0.0023169718,0.0008415918,0.00096015487,0.00032598508,0.00078821694,0.00074855454,0.006381649,0.0024218278,0.016366214,0.00036541017,0.0020363247,5.658253e-05
12222,0.002464481,0.0010340831,0.011804818,0.005015519,0.00097172725,0.2652079,0.002525987,0.04724995,0.06388643,0.035637006,0.1989282,0.2688082,0.10527191,0.24946405,0.1318301,0.4476681,0.0009175188,0.0005154452,0.0017350474,0.0019028315
12223,0.23345949,0.018536486,0.29641178,0.026945263,0.027083794,0.29226917,0.078799665,0.4591923,0.22047159,0.13045008,0.81230634,1.2904086,0.8830833,0.6292404,0.7804721,2.659203,0.51983184,0.069763914,0.05019674,0.013353671
12224,0.115651615,0.0075666285,0.090143114,0.01983976,0.030857414,0.16496599,0.05956778,0.17826027,0.09647284,0.08246187,0.2775542,0.45506653,0.41621432,0.19887607,0.30110046,0.5165855,0.18244034,0.11051309,0.073561944,0.0057664444
12225,0.0038422286,0.016324457,0.018660853,0.012026423,0.004522456,0.02435794,0.009525926,0.14335068,0.033069447,0.025973316,0.1220948,0.44998708,0.10815753,0.08055143,0.15360518,0.32164901,0.06515657,0.03110989,0.004273994,0.010034374
12229,0.005101495,0.007437972,0.0115305055,0.009624806,0.001919344,0.013023705,0.0042328644,0.011526751,0.017221952,0.010609942,0.0514535,0.26312825,0.05787086,0.034620117,0.06986067,0.14594361,0.03226526,0.014012627,0.010168338,0.0038847115
12230,0.06630956,0.008664016,0.038210608,0.015807584,0.0071576745,0.047217444,0.013834367,0.048724644,0.023053423,0.019581871,0.10309959,0.10359054,0.11767092,0.09053261,0.103068486,0.19570243,0.061344925,0.014438827,0.01135545,0.007883426
12231,0.0026765843,0.0004369893,0.00012587261,0.01249788,0.0004088588,0.01359353,1.7490893e-05,0.0096874805,0.0009177593,0.00034281093,0.0012228556,0.0004942651,0.000377391,0.0007697592,0.0027709615,0.00993345,6.593658e-05,0.00036804038,0.0032312714,2.5328512e-05
12232,0.55056024,0.00044836407,0.0055299476,0.007235751,0.00056698744,0.07535665,0.00018973343,0.042895474,0.008082315,0.005931429,0.021650499,0.021327237,0.042554807,0.0145869795,0.006918473,0.022616219,0.00080392306,0.00028004692,0.001507679,9.712713e-05
12233,0.022050042,0.01342017,0.032153286,0.004075568,0.009449554,0.035939053,0.015052198,0.07412871,0.021209776,0.0148782,0.06881604,0.098030195,0.08540761,0.046280596,0.073893,0.13295256,0.08927896,0.014113974,0.019187437,0.0056036254
12235,0.1499516,0.0039371266,0.035149556,0.0040129637,0.0071991887,0.058064546,0.019091602,0.032698415,0.019629266,0.013865816,0.09741506,0.16512033,0.08315826,0.06649792,0.07789669,0.19470981,0.039540555,0.0136595545,0.015192234,0.0024231123
12236,0.21185291,0.011167051,0.12803566,0.01792523,0.034245525,0.24283677,0.0633019,0.022856394,0.08611115,0.062396724,0.2934003,0.34649116,0.38387775,0.29181907,0.34645712,0.45884582,0.32199615,0.29821265,0.20956045,0.01634883
12237,0.029223762,0.009058151,0.019536506,0.014181609,0.010409689,0.034253635,0.019229423,0.06345869,0.029610462,0.027810423,0.11104484,0.22196667,0.12532517,0.06250619,0.10256186,0.2510783,0.10988619,0.038918436,0.029144365,0.0060459925
12240,0.015428567,0.041357223,0.054305453,0.026648035,0.051395293,0.09133473,0.031923477,0.20783558,0.04660761,0.027258078,0.24132885,0.4874616,0.32908744,0.14428939,0.18701884,0.5426015,0.108089745,0.20738375,0.16631518,0.02398586
12242,0.06842255,0.00070555357,0.07391489,0.0057673114,0.123593986,0.5194371,0.011612648,0.1253276,0.09879382,0.06038584,0.42496786,0.80715525,0.58859515,0.26014495,0.37092873,1.311734,0.09547654,0.0047664214,0.12392279,0.006735709
12244,0.001921528,0.0004349898,0.00031664537,0.0040649925,0.00039050062,0.00019295503,0.014428566,0.004922967,6.94107e-05,0.00039739654,4.917145e-05,0.00015153573,0.00020946741,0.0010969974,0.010215966,0.001352677,0.00013843921,0.00027443466,0.0018167562,2.437093e-05
12245,0.0019608035,0.00046763793,0.0010351815,0.00463913,0.0003885796,0.00017720279,7.880275e-05,0.0049347873,0.00014887362,0.00016304487,0.00031705355,0.00030614578,0.00043441134,0.001621732,0.0035850918,0.0014141853,0.3081666,0.00030729192,0.0036135751,6.513943e-05
12246,0.011351691,0.07096622,0.74452466,0.014701681,0.0010139799,0.08644061,0.006832248,0.0096197855,0.060122974,0.033573344,0.07011841,0.09410222,0.09145792,0.045483205,0.094528936,0.06544483,0.012542424,0.010489011,0.06214797,0.20478012
12247,0.0045274007,0.033814646,0.2560776,0.005998797,0.022914581,0.020174468,0.10910836,0.008379537,0.016789708,0.01541381,0.046454743,0.061329924,0.033262655,0.033179417,0.09121857,0.059689924,0.03225461,0.033305757,0.026367944,0.021879405
12250,0.012175943,0.00036767297,0.0014096341,0.0041232854,0.0009957568,0.00030053305,0.049072985,0.011285197,0.00047258718,0.0012568563,8.5433e-05,0.00036119806,0.0006293548,0.0011743853,0.013927888,0.0013454205,0.0076611475,0.0002606719,0.0013591308,3.1759777e-05
12252,0.10448515,0.0008006436,0.015778847,0.011483724,0.0028177067,0.066598825,0.004579628,0.043348093,0.029292675,0.024041938,0.05224104,0.0723315,0.07082187,0.03617984,0.068817265,0.04546141,0.009222969,0.00041698662,0.016675275,0.00025504243
12253,0.13510355,0.0003921562,0.00012851742,0.011436433,0.00034523607,0.00037552943,0.00010203806,0.006423534,0.00012102173,0.00015774663,0.00022831804,0.00021233922,0.00042766627,0.0006777571,0.0023049305,0.0014424712,0.00011154884,0.0003264298,0.0019324985,0.0005175851
12254,0.021788923,0.009807029,0.03833043,0.018313404,0.005839421,0.028928962,0.01722189,0.026026,0.01755872,0.017085029,0.06396264,0.104813494,0.06299819,0.04988927,0.08241196,0.07940275,0.042559654,0.01276796,0.014824149,0.007698113
12255,0.013562994,0.00092035247,0.0068831127,0.00760492,0.0017285786,0.006467548,0.00541203,0.007741414,0.0033611658,0.00397203,0.0070607583,0.011040568,0.0060363873,0.008244812,0.01035804,0.011480655,0.013054534,0.0007552177,0.0060047046,0.0007694685
12257,3.1941566,0.030279782,1.9520575,0.10827235,0.05752175,0.6727851,1.3084524,0.027294442,0.4174926,0.2661432,1.1423751,1.7576497,0.96074003,1.0869877,1.6759723,1.0122125,2.6767282,0.06355004,0.045127388,0.04174914
12258,1.8751557,0.011432133,0.0024510354,0.0045234747,0.039029643,0.0019753803,0.15051119,0.008408414,0.00094654714,0.00068410346,0.00066403724,0.0012404819,0.00035308365,0.0030109554,0.03955587,0.001506162,0.08787433,0.0041732374,0.09784571,0.00022852479
12259,0.14994109,0.02462673,0.091764465,0.02337449,0.0012586948,0.0755121,0.032793824,0.09342595,0.041103695,0.031685833,0.12305926,0.22013485,0.14572589,0.06801105,0.13159326,0.25166902,0.06794135,0.016349575,0.04520136,0.010594585
12261,0.008144237,0.00053175224,0.0007750745,0.046155483,0.0004450046,0.0032553344,3.026609e-05,0.15455155,0.0035427597,0.00028899583,0.00025039638,0.00039074753,0.0012520431,0.00155946,0.005768762,0.008436175,0.0006626165,0.0004330668,0.0037989444,3.490028e-05
12262,0.027504915,0.0005412163,0.00035274707,0.006370824,0.00036401712,0.026576074,0.00012948748,0.009348512,0.0018104248,0.00021373364,0.00026228916,0.001033242,0.00064082653,0.00082514837,0.0014699777,0.0016872401,0.00020684204,0.00029607213,0.001981777,2.4897188e-05
12264,0.018322134,0.0060342937,0.045829836,0.011646974,0.0037449785,0.07126617,0.029412,0.0442843,0.024230909,0.016102536,0.060745753,0.08827668,0.056136798,0.029934853,0.09333853,0.11739888,0.05853769,0.0058826236,0.023519173,0.0013767894
12265,110.755104,0.0004358522,0.000683094,0.004940832,0.38593858,0.13084441,6.420164e-05,0.010826689,0.021378944,0.013789798,0.02748099,0.012820624,0.0037167224,0.16871974,0.012245611,0.010040826,0.00067547057,0.0008639679,0.033609796,0.00015557824
12266,0.6956983,0.00037919288,0.000152342,0.0059133056,0.00035006867,0.00021740454,1.7416061e-05,0.006174254,7.509323e-05,0.00029095504,0.00043155224,0.0014389108,0.00043054973,0.0006790623,0.001514351,0.001497125,5.669244e-05,0.00027224066,0.002057303,2.3298851e-05
12267,0.4011431,0.00045277606,0.0026059947,0.0066746357,0.00035653927,0.0004044865,1.5271415e-05,0.011044758,0.00017589402,0.00019931205,0.00019542013,0.00020653347,0.0006661279,0.0008552925,0.0019677335,0.0030120758,7.122229e-05,0.00034279237,0.0018995462,0.00058606785
12268,0.0021142187,0.00037206072,0.00040362927,0.0055219084,0.00036620663,0.00031609688,0.00049056613,0.0075120637,0.00044457972,0.0009451245,0.013904585,0.005365386,0.0019028455,0.016690709,0.014462528,0.06759228,0.013699431,0.0007797335,0.002100715,4.9324437e-05
12270,0.004438124,0.006366367,0.19114481,0.004770476,0.0007460413,0.17177474,0.00043861504,1.3861443,0.06368178,0.034367736,0.101339564,0.112510875,0.09181986,0.07630541,0.08080285,0.17826763,0.003010646,0.001773689,0.0015043897,0.0021858045
12271,0.022687998,0.018912999,0.033739608,0.017259022,0.020252295,0.02537935,0.028663328,0.06473193,0.033086058,0.028465038,0.07537214,0.3908958,0.085107684,0.046356708,0.11091526,0.31365547,0.08693217,0.021420844,0.026499001,0.021197945
12273,0.029829318,0.010223386,0.072990075,0.01718862,0.034347042,0.11050378,0.050713655,0.07885513,0.04483324,0.0237985,0.13261828,0.17417073,0.1832184,0.10168645,0.150796,0.29100364,0.15478966,0.02797316,0.03607381,0.019350061
